1675033006	0.000	unknown
1675033006	96.110	discharging
1675033036	95.893	discharging
1675033066	95.689	discharging
1675033181	94.673	discharging
1675033187	94.632	discharging
1675033192	94.591	discharging
1675033222	95.079	discharging
1675033252	94.496	discharging
1675033282	92.802	discharging
1675033312	92.707	discharging
1675036676	91.541	discharging
1675036681	91.487	discharging
1675036686	91.446	discharging
1675050516	0.000	unknown
1675050516	100.000	fully-charged
1675050576	99.905	discharging
1675050667	99.878	discharging
1675051148	99.864	fully-charged
1675052935	100.000	discharging
1675056391	99.932	discharging
1675057030	99.892	fully-charged
1675057400	99.865	discharging
1675058158	99.703	discharging
1675058173	99.878	fully-charged
1675142086	0.000	unknown
1675142086	79.931	discharging
1675142116	79.653	discharging
1675142146	79.402	discharging
1675142176	77.747	discharging
1675142207	77.416	discharging
1675142237	76.291	discharging
1675142267	75.933	discharging
1675142297	75.669	discharging
1675142327	75.721	discharging
1675142357	75.430	discharging
1675142417	74.649	discharging
1675142447	75.007	discharging
1675142477	74.265	discharging
1675142507	73.140	discharging
1675142537	73.180	discharging
1675142567	72.809	discharging
1675142597	72.213	discharging
1675142627	72.002	discharging
1675142658	71.234	discharging
1675142688	71.644	discharging
1675142718	70.929	discharging
1675142748	71.101	discharging
1675142778	70.784	discharging
1675142808	70.731	discharging
1675142838	70.413	discharging
1675142868	69.764	discharging
1675142898	69.963	discharging
1675142928	69.976	discharging
1675142958	69.989	discharging
1675142988	68.930	discharging
1675143018	67.911	discharging
1675143049	67.779	discharging
1675143079	67.699	discharging
1675143109	67.845	discharging
1675143139	67.196	discharging
1675143169	66.892	discharging
1675143199	66.759	discharging
1675143229	66.495	discharging
1675143259	66.217	discharging
1675143289	65.965	discharging
1675143319	65.661	discharging
1675143349	66.415	discharging
1675143379	65.687	discharging
1675143409	64.337	discharging
1675143440	63.635	discharging
1675143470	63.463	discharging
1675174264	54.925	discharging
1675174269	54.872	discharging
1675174274	55.931	discharging
1675174305	54.501	discharging
1675174335	53.879	discharging
1675174365	54.369	discharging
1675174395	54.117	discharging
1675174425	53.495	discharging
1675174455	53.482	discharging
1675174485	53.217	discharging
1675174515	52.939	discharging
1675174545	52.674	discharging
1675174575	52.555	discharging
1675174605	51.536	discharging
1675174635	51.589	discharging
1675174665	51.324	discharging
1675174696	51.046	discharging
1675174726	50.755	discharging
1675174756	50.132	discharging
1675174786	50.146	discharging
1675174816	49.457	discharging
1675174846	49.537	discharging
1675174876	49.444	discharging
1675174906	49.140	discharging
1675174936	49.259	discharging
1675174966	49.047	discharging
1675174996	48.822	discharging
1675175027	48.610	discharging
1675175057	48.398	discharging
1675175087	48.173	discharging
1675175117	47.961	discharging
1675175147	47.736	discharging
1675175177	47.524	discharging
1675175207	47.313	discharging
1675175237	47.088	discharging
1675175267	46.876	discharging
1675175297	46.651	discharging
1675175327	46.439	discharging
1675175358	46.214	discharging
1675175388	46.002	discharging
1675175418	45.790	discharging
1675175448	45.565	discharging
1675175478	45.353	discharging
1675175508	45.142	discharging
1675175538	44.917	discharging
1675175568	44.705	discharging
1675175598	44.480	discharging
1675175628	44.268	discharging
1675175658	44.043	discharging
1675175688	43.831	discharging
1675175719	43.606	discharging
1675175749	43.394	discharging
1675175779	43.169	discharging
1675175792	43.077	discharging
1675175793	43.103	discharging
1675175797	43.116	charging
1675175803	43.143	charging
1675175833	43.619	charging
1675175863	44.122	charging
1675175893	44.612	charging
1675175923	45.115	charging
1675175953	45.618	charging
1675175983	46.108	charging
1675176013	46.611	charging
1675176043	47.101	charging
1675176073	47.591	charging
1675176103	48.054	charging
1675176134	48.517	charging
1675176164	48.981	charging
1675176194	49.444	charging
1675176224	49.907	charging
1675176254	50.371	charging
1675176284	50.834	charging
1675176314	51.297	charging
1675176344	51.747	charging
1675176374	52.224	charging
1675180475	90.786	charging
1675180480	90.813	charging
1675180485	90.826	charging
1675180515	90.932	charging
1675180546	91.038	charging
1675180576	91.131	charging
1675180606	91.223	charging
1675180636	90.720	charging
1675180666	90.800	charging
1675180696	90.892	charging
1675180726	90.958	charging
1675180756	91.038	charging
1675180786	91.117	charging
1675180816	91.183	charging
1675180846	91.276	charging
1675180877	91.356	charging
1675180907	91.448	charging
1675180937	91.541	charging
1675180967	91.634	charging
1675180997	91.713	charging
1675181027	91.806	charging
1675181057	91.898	charging
1675181087	91.766	charging
1675181117	91.845	charging
1675181147	91.912	charging
1675181177	91.991	charging
1675181208	92.070	charging
1675181238	92.150	charging
1675181268	92.243	charging
1675181298	92.322	charging
1675181328	92.401	charging
1675181358	92.494	charging
1675181388	92.573	charging
1675181418	92.653	charging
1675181448	92.732	charging
1675181478	92.812	charging
1675181508	92.891	charging
1675181538	92.957	charging
1675181569	93.037	charging
1675181599	93.116	charging
1675181629	93.182	charging
1675181659	93.262	charging
1675181689	93.328	charging
1675181719	93.407	charging
1675181749	93.474	charging
1675181779	93.540	charging
1675181809	93.606	charging
1675181839	93.672	charging
1675181869	93.752	charging
1675181899	93.818	charging
1675181930	93.884	charging
1675181960	93.937	charging
1675181990	94.003	charging
1675182020	94.069	charging
1675182050	94.136	charging
1675182080	94.202	charging
1675182110	94.255	charging
1675182140	94.321	charging
1675182170	94.374	charging
1675182200	94.440	charging
1675182230	94.493	charging
1675182260	94.559	charging
1675182291	94.612	charging
1675182321	94.665	charging
1675182351	94.718	charging
1675182381	94.784	charging
1675182411	94.837	charging
1675182441	94.890	charging
1675182471	94.943	charging
1675182501	94.996	charging
1675182531	95.049	charging
1675182561	95.102	charging
1675182591	95.155	charging
1675182622	95.195	charging
1675182652	95.248	charging
1675182682	95.301	charging
1675182712	95.353	charging
1675182742	95.393	charging
1675182772	95.446	charging
1675182802	95.486	charging
1675182832	95.539	charging
1675182862	95.579	charging
1675182892	95.631	charging
1675182922	95.671	charging
1675182952	97.538	fully-charged
1675183193	95.923	discharging
1675183223	96.029	fully-charged
1675183283	96.015	discharging
1675186714	95.790	discharging
1675186716	95.777	discharging
1675186719	95.764	discharging
1675186725	95.724	discharging
1675186755	95.274	discharging
1675186785	94.758	discharging
1675186815	94.917	discharging
1675186845	94.692	discharging
1675186875	94.202	discharging
1675186905	93.990	discharging
1675186935	93.765	discharging
1675186965	93.527	discharging
1675186995	93.328	discharging
1675187025	92.944	discharging
1675187056	92.587	discharging
1675187086	92.507	discharging
1675187116	92.243	discharging
1675187146	92.110	discharging
1675307199	0.000	unknown
1675307199	93.415	charging
1675307230	93.552	charging
1675307260	93.676	charging
1675307290	93.800	charging
1675307320	93.924	charging
1675307350	94.047	charging
1675307380	94.157	charging
1675307410	94.281	charging
1675307440	94.391	charging
1675307470	94.501	charging
1675307500	94.597	charging
1675307530	94.707	charging
1675307560	94.817	charging
1675307591	94.913	charging
1675307621	95.023	charging
1675307651	95.120	charging
1675307681	95.230	charging
1675307711	95.326	charging
1675307741	95.422	charging
1675307771	95.518	charging
1675307801	95.615	charging
1675307831	95.711	charging
1675307861	95.807	charging
1675307891	95.903	charging
1675307922	95.986	charging
1675307952	96.082	charging
1675307982	96.164	charging
1675308012	96.261	charging
1675308042	96.343	charging
1675308072	96.426	charging
1675308102	96.508	charging
1675308132	96.591	charging
1675308162	96.673	charging
1675308192	96.756	charging
1675308222	96.838	charging
1675308253	96.921	charging
1675308283	96.989	charging
1675308313	97.072	charging
1675308343	97.154	charging
1675308373	97.223	charging
1675308403	97.292	charging
1675308433	97.360	charging
1675308463	97.415	charging
1675308485	97.470	charging
1675308486	97.278	discharging
1675308487	97.264	discharging
1675308488	97.250	discharging
1675308490	97.237	discharging
1675308495	97.209	discharging
1675308497	97.195	discharging
1675308501	97.209	charging
1675308507	97.223	charging
1675308537	97.292	charging
1675308567	97.374	charging
1675308597	97.443	charging
1675308627	97.512	charging
1675308657	97.580	charging
1675308687	97.635	charging
1675308717	97.704	charging
1675308748	97.773	charging
1675308778	97.828	charging
1675308808	97.897	charging
1675308838	97.952	charging
1675308868	98.020	charging
1675308898	98.075	charging
1675308928	98.130	charging
1675308958	98.185	charging
1675308988	98.240	charging
1675309018	98.295	charging
1675309048	98.350	charging
1675309079	98.405	charging
1675309109	98.639	charging
1675309139	98.680	charging
1675309169	98.735	charging
1675309199	98.790	charging
1675309229	98.831	charging
1675309259	98.873	charging
1675309289	99.986	fully-charged
1675309319	98.886	fully-charged
1675309440	98.873	discharging
1675309470	98.886	fully-charged
1675309498	98.859	discharging
1675309499	98.845	discharging
1675309500	98.831	discharging
1675309502	98.804	discharging
1675309503	98.790	discharging
1675309508	98.680	discharging
1675309518	100.000	discharging
1675309583	97.130	fully-charged
1675309613	97.049	discharging
1675309673	97.036	fully-charged
1675309703	97.049	discharging
1675310456	97.036	fully-charged
1675311117	97.022	fully-charged
1675311147	97.076	fully-charged
1675311236	97.049	discharging
1675311237	97.036	discharging
1675311238	97.022	discharging
1675311239	97.009	discharging
1675311240	96.995	discharging
1675311245	96.914	discharging
1675311275	97.428	discharging
1675311305	96.494	discharging
1675311336	96.007	discharging
1675311366	95.533	discharging
1675311396	95.032	discharging
1675311426	93.313	discharging
1675311456	95.642	discharging
1675311486	94.166	discharging
1675311516	95.425	discharging
1675311546	95.127	discharging
1675311576	95.100	discharging
1675311606	95.032	discharging
1675311637	92.907	discharging
1675311667	91.933	discharging
1675311697	91.446	discharging
1675311727	90.417	discharging
1675311757	89.889	discharging
1675311787	89.348	discharging
1675311817	86.086	discharging
1675311847	85.544	discharging
1675311877	84.989	discharging
1675311908	84.434	discharging
1675311938	83.879	discharging
1675311968	83.311	discharging
1675311998	82.769	discharging
1675312028	82.201	discharging
1675312058	81.673	discharging
1675312088	81.091	discharging
1675312118	80.536	discharging
1675312148	79.995	discharging
1675312178	83.541	discharging
1675312209	82.499	discharging
1675312239	81.091	discharging
1675312269	80.522	discharging
1675312299	79.954	discharging
1675312329	79.385	discharging
1675312359	78.817	discharging
1675312389	78.249	discharging
1675312419	77.694	discharging
1675312450	77.139	discharging
1675312480	76.232	discharging
1675312510	75.677	discharging
1675312540	79.074	discharging
1675312570	79.291	discharging
1675312600	79.115	discharging
1675312630	76.123	discharging
1675312660	74.635	discharging
1675312690	74.093	discharging
1675312720	74.201	discharging
1675312751	73.091	discharging
1675312781	72.509	discharging
1675312811	71.955	discharging
1675312841	71.386	discharging
1675312871	70.831	discharging
1675312901	70.276	discharging
1675312931	71.603	discharging
1675312961	72.875	discharging
1675313022	72.780	discharging
1675313052	72.604	discharging
1675313082	72.428	discharging
1675313112	72.252	discharging
1675313142	72.063	discharging
1675313172	71.887	discharging
1675313202	71.697	discharging
1675313232	71.521	discharging
1675313262	71.345	discharging
1675313293	71.156	discharging
1675313323	70.966	discharging
1675313353	70.790	discharging
1675313383	70.615	discharging
1675313413	70.425	discharging
1675313443	70.249	discharging
1675313473	70.060	discharging
1675313503	69.870	discharging
1675313533	69.694	discharging
1675313563	69.518	discharging
1675313593	69.329	discharging
1675313624	69.153	discharging
1675313654	68.977	discharging
1675313684	68.787	discharging
1675313714	68.611	discharging
1675313744	68.435	discharging
1675313774	68.246	discharging
1675313804	68.029	discharging
1675313834	67.840	discharging
1675313864	67.664	discharging
1675313894	67.474	discharging
1675313925	67.298	discharging
1675313955	67.122	discharging
1675313985	66.933	discharging
1675314015	66.757	discharging
1675314045	66.567	discharging
1675314075	66.391	discharging
